Stanox,Latitude,Longitude
31519,53.48309784,-2.254838293
31521,53.48660237,-2.27574769
87905,51.20174375,-0.162462404
48033,52.67559893,1.391438472
17017,53.83850617,-1.790482945
84301,50.40734132,-4.209142807
15671,54.58346292,-0.974148341
8125,55.63387859,-4.784268236
20007,53.72194307,-0.809490165
30050,53.78155434,-2.817035313
83312,50.77009092,-3.948912382
18069,53.66309364,-1.481421076
42012,53.15018337,-2.393505121
87743,51.34828097,-0.093652085
36076,53.42995169,-2.991489699
87008,51.34692946,-0.804574046
89742,51.09037101,1.066075179
86294,50.65685777,-1.162377072
84418,50.38673799,-4.464515586
65821,52.50867283,-2.01158988
89462,51.26990926,1.342596794
45603,52.12474361,-0.281167443
36706,53.39247565,-2.650469323
8845,55.37016884,-3.924510177
79808,51.5387161,-3.589927512
80213,51.7220988,-4.716613033
73505,51.67590485,-0.825447061
47521,51.81435291,0.160438057
44017,53.26722396,-0.664039362
49118,52.21491327,1.490196664
16201,54.27980791,-0.405719639
1009,58.48297569,-3.55205728
6351,55.88513375,-4.352872495
22061,53.58619495,-0.650984134
81255,51.47999045,-2.649952744
11611,54.03315422,-2.913110909
14008,54.92954207,-1.386706888
88239,50.7728367,0.100161446
36070,53.46628295,-3.005621957
14156,54.83906195,-1.346350998
16215,54.24076825,-0.417045282
10203,54.39588269,-3.484510478
14239,54.65832084,-1.200443567
1071,57.27974674,-5.713800153
73501,51.60984578,-0.607798449
16523,53.78280266,-1.063790824
87637,51.39192563,-0.088274429
10201,54.41659312,-3.510455988
89511,51.27735592,0.940900333
66502,52.44199486,-1.935808363
9521,54.06692522,-2.28071703
50417,51.56402551,0.097126802
51955,51.58226802,-0.075244675
89351,51.27686241,0.181696483
81211,51.56002378,-2.664481246
76090,51.58467536,-2.777896532
52088,51.51128356,-0.056907737
87081,51.21431773,-0.566782414
86292,50.63389684,-1.179824381
4712,55.91993301,-3.078715991
86084,51.02211666,-1.327762459
7585,55.82920643,-4.292328712
89137,51.44106269,0.758562908
25701,53.37823622,-1.462110016
47239,52.14883799,0.140009525
50328,51.63087834,0.329878667
65341,52.63937421,-1.844194742
72242,51.5052843,-0.217630241
89517,51.18840294,1.22994081
18496,53.58875452,-1.704929896
87155,51.39680221,-0.446765629
47244,52.11417144,0.031347655
82339,50.94401375,-2.513073366
16497,53.79716846,-1.232688534
48008,52.94145416,1.210337959
6707,55.85353098,-4.160030269
65021,52.66608439,-2.371837225
15831,54.62617263,-1.636615749
74027,51.51146259,-0.88258307
17033,53.8330647,-1.773492797
46268,52.4302291,0.4133685
74464,51.86566025,-1.592679148
28105,53.20425974,-1.202438863
81252,51.48434694,-2.679277946
26252,53.32479372,-1.167990444
66441,52.4034336,-1.84517256
51001,51.53097515,0.795375064
86218,50.89674224,-1.364905366
52082,51.52337511,-0.075219638
89346,51.33221569,0.188917162
87991,50.8344188,-0.271693074
88474,51.40579844,0.001810154
40209,53.21255519,-3.038423651
41016,53.21355032,-3.037698955
7434,55.81864298,-3.798309212
64224,52.71194141,-2.749759196
88461,51.43386847,0.103820885
36061,53.62212032,-3.024713583
6600,55.85955784,-4.240103742
38184,53.40477934,-2.991957444
38151,53.40445043,-3.0575319
87701,51.37545185,-0.092754139
86202,50.91644382,-1.259224098
86087,50.96924039,-1.350073786
86527,50.91148569,-1.433834225
87071,51.29149163,-0.419942471
59017,52.73161197,-1.109981592
11210,54.22596465,-3.33444098
25387,53.53493284,-1.563479988
51950,51.61468871,-0.06721496
11405,54.16991778,-2.803841339
6215,55.90766437,-4.40547074
89144,51.34197658,0.734715172
44231,53.14320541,0.33434801
79408,51.661393,-3.84652448
9531,53.95869938,-2.025876013
88424,51.46778474,0.190518269
18477,53.62384258,-1.8815785
4105,55.92668214,-3.243455443
44113,52.9954939,-0.410340922
15524,54.46106573,-0.66249669
73822,51.5118803,-0.591492894
66420,52.46377442,-1.859387366
86296,50.71108929,-1.1541877
65900,52.50179452,-1.980490002
65824,52.49639849,-1.970638269
31035,53.633268,-2.113501236
20014,53.69313195,-1.028463006
89305,51.33022857,0.448270261
89516,51.21530335,1.213735094
88489,51.38314333,0.378125866
66431,52.41440392,-1.788383508
48195,52.51025453,1.652284618
72253,51.49969442,-0.270134453
15625,54.58384118,-1.176680801
88405,51.48813476,-0.054651659
87704,51.36296265,-0.093430648
18077,53.59462422,-1.284860963
73273,51.5337488,-0.336681675
7906,55.77748613,-3.956980181
4211,55.93634674,-3.299475156
72314,51.54143259,-0.17885249
72009,51.57021435,-0.308439855
87327,51.4029905,-0.205132905
16595,53.78234258,-1.250533212
73420,51.55691981,-0.3992383
51558,51.5803725,-0.072077209
59285,52.58224113,-1.134068469
50308,51.64946155,0.606532497
73663,51.50595558,-0.378589159
86495,50.95080516,-1.363086292
86353,50.84826565,-0.908090893
51944,51.64870583,-0.052410314
88226,50.83125797,0.030669726
50315,51.56867273,0.705079072
51007,51.53706664,0.711756048
51005,51.53897478,0.731844477
50311,51.54151479,0.711530212
50301,51.66062889,0.835221354
35001,53.64653334,-3.002432342
87988,50.83250789,-0.235934253
18448,53.70785979,-1.907022896
46014,52.78882567,-0.156872955
6027,56.8899957,-4.921595079
38214,53.33995185,-2.993906327
57435,52.91223609,-1.411089957
48429,52.53501805,1.08649896
66440,52.44342904,-1.837383541
6521,55.88193069,-4.230520297
3207,56.29496087,-3.052449734
30035,53.77734541,-3.050298633
71030,51.7447374,-0.342545591
63201,51.75047714,-0.327514794
81230,51.51276773,-2.696317434
30036,53.75304508,-3.02909639
85303,50.33950216,-4.789401
10199,54.49254049,-3.591149027
82313,50.91056717,-2.578987989
84295,50.40137678,-4.186841528
84204,50.40199527,-4.187432935
85244,50.39869456,-4.940798594
86499,50.92217873,-1.387749759
85721,50.17047998,-5.444303953
84397,50.3942592,-4.308436159
35405,53.45313744,-2.730303747
35449,53.43374005,-2.700258522
87335,51.3898981,-0.198745952
85711,50.20903411,-5.477963678
52734,51.58098108,-0.032891718
83435,50.73114335,-3.5220082
88411,51.46938925,-0.02269296
84416,50.42302588,-4.463555082
88283,50.85568926,0.560308742
87133,51.4552339,-0.320178103
51711,51.78784482,0.001296636
88493,51.39474763,0.106409983
36084,53.37561437,-2.952798208
45402,52.23157896,-0.247392109
63631,51.53251393,-0.126437618
63630,51.53239063,-0.127163598
63629,51.53216826,-0.12731691
14023,54.91144656,-1.383815537
43314,52.80390406,-2.122032154
87114,51.43245352,-0.503144735
21027,53.58711642,-0.183671124
32111,53.48459412,-2.062740554
45008,52.64784896,-0.480103931
51961,51.57446767,-0.076656316
51023,51.51436327,0.423066706
15816,54.74331664,-2.003270181
38372,53.27837656,-2.842051266
47344,51.88859693,0.260843162
47342,51.90144463,0.199807824
89326,51.17146447,0.550468641
81403,51.46750399,-2.566217578
16109,53.99901263,-1.501135192
83602,50.6277844,-3.447717614
86520,50.9074381,-1.413587368
9161,54.89065689,-2.933195323
11003,54.37553977,-2.818864826
65611,52.48483368,-1.811019485
17009,53.90004447,-1.944722722
6503,55.89013036,-4.14079474
53223,51.90169282,-0.207085912
8123,55.63427529,-4.750768001
62043,52.06908901,-0.520669901
8703,55.68214948,-4.518040387
3401,56.11980846,-3.935612724
32534,53.4055534,-2.163011647
13321,54.94705416,-1.916768919
18494,53.59410124,-1.723249443
15223,54.56963298,-1.318556159
70358,51.78780053,-0.784062586
51963,51.56523284,-0.072861382
43211,53.00799585,-2.180986486
43308,52.90834053,-2.155039265
88697,51.45132834,0.26379941
72031,51.54411102,-0.275804927
89393,51.01996265,0.363895734
2113,56.96680747,-2.225304056
68159,51.74589061,-2.27949565
87303,51.36339757,-0.24864076
65932,52.4475545,-2.133870314
65933,52.44759948,-2.133841023
65939,52.45559127,-2.141811842
4713,55.69241757,-2.865952199
49014,52.18972765,1.000036919
8653,54.90961197,-5.024713473
52226,51.54189514,-0.003368979
52215,51.54482827,-0.008749874
66449,52.20679126,-1.730834512
66451,52.19426066,-1.716279287
1077,57.42271065,-5.428605482
87134,51.43896104,-0.339336889
87613,51.42580636,-0.13152432
87631,51.4187281,-0.135983792
87621,51.43819127,-0.127134207
18032,53.67617002,-1.400121306
32554,53.37505345,-2.033914812
1075,57.35227436,-5.551150724
88801,51.39654644,0.500216298
68161,51.74462519,-2.219378602
89449,51.30107165,1.122284817
32528,53.34834449,-2.24045499
5009,56.02269763,-3.830573379
63005,51.55439841,-0.315445298
63004,51.55846528,-0.335780793
50111,52.03628944,0.735475836
79079,52.08227775,-3.686960176
6236,55.89882913,-4.291523766
87157,51.41831182,-0.417761392
14031,54.90534609,-1.382317913
88470,51.4137795,0.021472413
87104,51.39193893,-0.633022668
87109,51.47028762,-0.559356212
87171,51.39245705,-0.303936017
87572,51.49319559,-0.047492342
56237,53.11410946,-1.245565774
87671,51.3595302,-0.191189654
65603,52.56495582,-1.824836999
87339,51.37488791,-0.196317542
89111,51.38923679,0.747163692
88486,51.39338484,0.169251535
88705,51.44906848,0.309572079
79304,51.62514878,-3.94156429
86225,50.8756584,-1.26584048
86909,50.78469199,-1.609987895
86497,50.94113799,-1.376398523
44073,53.16957523,-0.702677431
75012,51.56547175,-1.785499585
44205,52.96982462,-0.187160147
24108,53.48625742,-1.305822659
35146,53.51484775,-2.337459324
87626,51.42724565,-0.054217967
88278,51.43271221,-0.080313604
87143,51.48178336,-0.324820059
59024,52.69422825,-1.082391905
74605,51.88124402,-1.297517856
87708,51.29163383,-0.235939475
78220,51.54080383,-3.262947397
1044,57.81440337,-4.052050479
40057,53.22837762,-3.818267425
64425,52.9043218,-4.068161575
64416,52.77264457,-4.096603458
65671,52.55294629,-1.976206069
69001,52.63748971,-1.686457372
66002,52.63748967,-1.686442595
74001,51.52356304,-0.681352223
87707,51.30917961,-0.242584033
83009,51.02329574,-3.102749931
6048,56.43079296,-5.239589575
87159,51.42447883,-0.332684425
15711,54.51814248,-1.425322182
83607,50.54804783,-3.494676331
64827,52.68112067,-2.440969661
82338,51.00149541,-2.417722104
80211,51.67295197,-4.706727223
89149,51.33339329,0.807456481
87179,51.38909427,-0.339129978
74723,51.39384229,-1.24317019
36616,53.43659669,-2.75937341
65196,52.50538664,-1.964002736
66459,52.35915681,-1.844665244
74702,51.43345107,-1.074953012
51940,51.69245777,-0.034805035
46261,52.41914256,0.745098519
16001,54.22822299,-1.372596309
15316,54.55928138,-1.301424964
20055,53.61608144,-0.972335512
23004,53.60334831,-0.955114275
7619,55.81109326,-4.311693153
21008,53.65432242,-0.323027326
87635,51.39877547,-0.100280132
7611,55.76867259,-4.251148513
51004,51.53757263,0.761758165
44223,53.12311716,0.199418882
50024,51.84764683,1.161432204
87920,51.11691796,-0.161156824
88295,50.90110984,0.613080512
55503,53.02896143,-0.9622528
24003,53.54505966,-1.308786151
1001,58.5901619,-3.527555827
46401,52.25001832,0.80868304
51203,51.46235793,0.354068549
69209,52.39511802,-1.596838673
74271,51.47150866,-1.029795492
65809,52.53045547,-2.065695564
78346,51.72090846,-3.246390556
82335,51.06084476,-2.078995875
83038,50.91716893,-3.359656796
31031,53.71383092,-2.099660342
87403,51.37685719,-0.279437993
78006,51.64780231,-3.486198319
89363,51.19140719,0.271001089
79811,51.54736227,-3.595564959
64402,52.61355657,-4.123706116
78012,51.6197645,-3.448880248
87614,51.41984629,-0.16125218
83471,50.68620322,-3.464436113
83628,50.46111826,-3.543290286
83627,50.47317336,-3.546431001
83702,50.43584874,-3.688711854
51931,51.58830991,-0.059903914
86711,50.91787172,-1.482409
36011,53.54282123,-2.904484827
33093,53.45483236,-2.310631159
49409,51.94730123,1.255154861
78216,51.59146207,-3.325129696
78218,51.56829145,-3.290258722
78017,51.61015128,-3.380984696
78001,51.67224504,-3.536313894
78004,51.65753455,-3.505745043
49138,51.97654114,1.319566234
70411,51.80074744,-0.622414886
78142,51.71242846,-3.346755743
8519,55.54280928,-4.655278744
82085,51.31982591,-2.21433098
85501,50.26382821,-5.064859132
6029,56.88426139,-4.701311384
87611,51.43985957,-0.105050849
89375,51.13023008,0.262837464
51942,51.67262893,-0.04719009
57471,52.86415153,-1.682230671
4714,55.60573938,-2.759535174
87131,51.45002907,-0.33037179
74023,51.47553393,-0.863273851
40015,53.22257391,-4.474739256
78389,51.52153839,-3.19654318
64424,52.89379888,-4.078661538
6055,56.43332879,-4.714805129
66460,52.45412949,-1.83911034
64411,52.58559063,-4.09356766
87769,50.96873363,0.09640728
7419,55.82352211,-4.086684824
21011,53.61922104,-0.300831729
16493,53.85362816,-1.213976821
11311,54.19159186,-3.097915054
83226,50.99674123,-3.982909295
66501,52.45125509,-1.936678001
38201,53.37266495,-3.010826142
30120,53.7568737,-2.708124654
54203,51.58646186,-0.111949417
4028,55.91903645,-3.502115905
36044,53.52839387,-2.741404866
50392,51.55910809,0.250911561
51351,51.55901824,0.250907126
87156,51.41306542,-0.430884832
63641,51.56363221,-0.129486946
6039,56.43464986,-4.703705703
87745,51.30850872,-0.077924319
38031,53.38650274,-3.084151476
86978,50.64825973,-2.466135365
33095,53.44828489,-2.353795851
43605,52.89680667,-1.857251734
40012,53.28130036,-4.56337525
87106,51.40180017,-0.562154696
87662,51.36739574,-0.117310517
89392,51.07345649,0.313201078
44225,53.10515217,0.234731054
18058,53.67867346,-1.488572488
18067,53.6830885,-1.50611271
35142,53.51978971,-2.396319037
38010,53.43741587,-3.047963045
38018,53.42801875,-3.069705121
38016,53.42290034,-3.069125228
87663,51.36038382,-0.150807655
4809,55.94027865,-3.014954745
89467,51.20332895,1.382904715
65553,52.58441235,-1.984749434
31039,53.69627331,-2.104464689
51912,51.68506199,-0.026532038
52733,51.58291894,-0.01978777
51553,51.58150312,-0.023818754
36029,53.45622981,-2.965746206
86004,51.37292824,-0.414613961
50011,51.84617928,1.267699275
87016,51.24451859,-0.667568789
87220,51.44618346,-0.163360626
87207,51.47021557,-0.138494355
87153,51.46104661,-0.18810091
51545,51.55169271,0.026240194
52090,51.50438751,-0.055904413
86342,50.8534344,-0.967140715
51707,51.80796496,-0.02875346
86964,50.69287626,-2.115240968
74028,51.49815923,-0.87649762
82114,51.20676978,-2.17672835
87939,51.09289642,-0.329437087
35531,53.38602253,-2.602363261
36711,53.39183054,-2.59316764
66437,52.28655278,-1.581842441
69315,52.28611631,-1.612045877
66291,52.51859876,-1.743082949
47051,52.26231774,0.196819358
89325,51.2497317,0.422494849
88402,51.50407578,-0.108872587
36069,53.47496773,-3.025534343
87212,51.50329828,-0.113083451
72002,51.6526582,-0.391687928
71040,51.66391121,-0.395901975
72000,51.66353263,-0.396493734
71039,51.67570759,-0.389902203
46252,52.67319061,0.383333593
53230,51.85644306,-0.119400763
78509,51.48819492,-3.229661328
36599,53.40520655,-2.922908709
43305,52.95106329,-2.170821057
50025,51.853109,1.1155133
17107,53.92319149,-1.581220919
53801,51.7363551,-0.210669124
88419,51.46479702,0.10171671
61100,52.30379495,-0.676633891
64813,52.70131892,-2.517162692
64304,52.6575073,-3.139869053
53401,51.80105291,-0.204046219
53229,51.82350255,-0.192067201
42231,52.85642245,-2.718013682
72021,51.55232519,-0.296409492
72020,51.55232498,-0.296395076
63006,51.55441579,-0.285584905
7001,55.87613756,-4.889059317
70359,51.76176175,-0.747347627
11561,54.12371459,-2.587511735
36187,53.36913947,-2.906964065
72243,51.48706059,-0.195568731
66452,52.22301072,-1.756002921
86023,51.33922231,-0.505464599
4101,55.85379823,-3.567011776
87651,51.37842581,-0.102560169
73780,51.51005464,-0.47221373
88273,51.44071627,-0.091345571
73255,51.5135046,-0.320110822
86122,51.07054077,-1.8063772
52702,51.5284892,0.005458732
72416,51.54746816,-0.191159392
63451,51.54847639,-0.191811705
51305,51.56794555,0.340672128
29050,53.78620613,-2.282796639
8202,55.69615043,-4.851722934
38001,53.37318772,-3.183770523
89410,51.2920177,0.418682179
87622,51.43174583,-0.103804037
73425,51.56975855,-0.437746766
48006,52.93555276,1.245475666
88279,50.85314786,0.539964824
87673,51.36585103,-0.205148288
88327,51.38129946,-0.014404897
88111,50.81834425,-0.392959954
82101,51.26698014,-2.19917775
51009,51.53733553,0.691495026
88437,51.48420154,0.018420535
89743,51.09496072,1.038081763
4116,55.9143115,-3.284337976
49151,52.08099541,1.165935981
6221,55.90479987,-4.334864609
89478,51.38145012,1.338388844
35125,53.55568483,-2.523726752
81909,51.34846578,-2.942391617
81911,51.34431454,-2.971668315
13299,54.88384565,-2.831717357
86981,50.61530239,-2.454218677
32546,53.33024896,-1.984644195
29144,53.82402959,-2.412252874
57011,53.08333052,-1.504083448
7342,55.85368612,-4.018643882
83460,50.76801617,-3.354334888
7006,55.93836377,-4.746674513
35437,53.41388309,-2.796431193
15531,54.48462292,-0.615419472
86071,51.23753909,-1.337731418
42221,52.96807233,-2.671697355
78383,51.52075032,-3.223260096
51951,51.60503726,-0.070888494
50208,51.83891911,0.595891312
52084,51.51946867,-0.059730347
7563,55.79031619,-4.310143069
10101,54.55303721,-3.586933958
80303,51.81803893,-4.614417794
18008,53.69914751,-1.158283999
66444,52.39184443,-1.85153147
89489,51.35758497,1.033325044
46138,52.54954581,-0.118971874
47303,52.10359813,0.165645879
87126,51.44960542,-0.35765994
26247,53.27998058,-1.200205438
87811,51.30995507,-0.081121089
87812,51.30338377,-0.076890044
1005,58.44155279,-3.096864489
50324,51.6150252,0.519212969
49119,52.15111557,1.39871082
12119,55.24130851,-1.616487336
36705,53.37851115,-2.73353703
66462,52.39594846,-1.774362829
35136,53.54367471,-2.633273218
35111,53.54483467,-2.633184877
9221,54.82912217,-3.164345494
79807,51.5208702,-3.579648939
72275,51.53249668,-0.244523943
72277,51.5320279,-0.243244345
7565,55.79368018,-4.290320929
57604,52.85366093,-1.563356429
32568,53.32686238,-2.226326005
66003,52.61072719,-1.679707408
87323,51.40955585,-0.214006891
88297,50.93376047,0.702291976
86083,51.06720315,-1.319687855
86047,51.28494777,-0.906960577
53305,51.63394291,-0.10087417
11001,54.37960967,-2.903394177
73824,51.48326781,-0.610363212
87111,51.48564999,-0.606517296
87003,51.43028188,-0.876839876
87001,51.43674098,-0.89131274
37011,53.19052521,-2.494597535
7945,55.77203797,-3.926414132
50211,51.80597543,0.639157102
87061,51.13315607,-0.645762346
89323,51.1657114,0.627512418
65663,52.5123926,-1.884429704
87969,50.96428999,-0.120763205
50028,51.85653967,0.95616737
62053,52.01816023,-0.654062021
86031,51.31846635,-0.556940143
87004,51.41121712,-0.842524974
87746,51.29015486,-0.051842864
65043,52.58785846,-2.119507978
70215,52.06588739,-0.804246241
25309,53.51736279,-1.416163594
66458,52.34369339,-1.844205505
52729,51.58658035,-0.002378308
49124,52.09046015,1.317801221
51541,51.54926313,0.044450148
7129,55.93119834,-4.655382137
25824,53.36376065,-1.35755319
17189,53.7568022,-1.442882932
32218,53.42926793,-2.093270097
87711,51.31901633,-0.154236357
32539,53.38648857,-2.142085434
86971,50.68162609,-2.22145614
86215,50.89891206,-1.377048437
88517,51.48990762,0.069220901
88516,51.4911258,0.05466864
66456,52.26691277,-1.78468764
67195,52.19515525,-2.221592174
87302,51.3812497,-0.245143331
67116,52.19473689,-2.209403471
10050,54.64510166,-3.558500512
26222,53.31152524,-1.122771171
81906,51.35803182,-2.909626373
87045,51.28901311,-0.582558484
48016,52.77745206,1.40410263
87995,50.81848927,-0.376146006
49321,51.9395206,1.171528213
87108,51.45770721,-0.541903164
42211,53.01940212,-2.595946853
19224,53.77294227,-0.924353781
41111,53.04620272,-2.999052735
41130,53.05024642,-3.002443325
89441,51.18501104,0.929333901
13327,54.97497761,-1.814073541
65604,52.54572653,-1.831400904
48425,52.56543389,1.118048241
66446,52.37994913,-1.865527267
36151,53.40732365,-2.977725881
89327,51.22648015,0.41219243
66443,52.42151524,-1.854373775
15876,54.49390871,-1.351557347
81103,51.54059969,-2.432519966
81905,51.39101011,-2.827783194
83319,50.77691359,-3.727136671
82341,50.92473928,-2.612457127
82311,50.94451787,-2.613428445
82314,50.8957551,-2.573756491
78002,51.66497335,-3.521608234
6347,55.8925793,-4.386271306
16416,53.95798222,-1.093190755
42241,52.80897057,-2.736458132
78362,51.64093569,-3.241305165
78008,51.64364138,-3.466695344
88315,51.41110187,-0.025891342
64428,52.92601714,-4.084594365
87603,51.47512706,-0.040380261
87609,51.47003291,-0.069381374
87601,51.50506372,-0.086064266
87214,51.48618908,-0.122857203
87201,51.49525684,-0.144526773
86005,51.36176829,-0.457711361
87261,51.42127329,-0.206351295
87219,51.46418651,-0.17023683
